ID_Cliente;Nome_Completo;Idade;Sexo;CPF;Estado;Cidade;Região;Tempo_de_Casa;Perfil_Investidor;Patrimonio_Total;Renda_Fixa;Acoes;FIIs;Cripto;ETFs;Tesouro;Valor_Pago_Corretora;Data_Cadastro;Ultimo_Acesso_Plataforma;Ativo
6522;Joana Gomes;44;N;71.8.834.441-87;SP;Santos;Sudeste;12.9;Moderado;860152.79;0.1;0.02;0.34;0.09;0.07;0.04;7831.6;2014-12-02;2028-07-27;
6523;Fernando Pires;63;N;63.9.412.942-96;SP;Martins;Sudeste;4.6;Arrojado;7986142.63;0.16;0.35;0.38;0.25;0.02;0.09;31815.11;2018-02-28;2023-05-21;N
6524;Mariane Souza;42;M;11.0.947.409-18;ES;Moura de Costa;Sudeste;0.1;Arrojado;9605694.33;0.06;0.37;0.37;0.1;0.37;0.01;46235.48;2014-04-15;2015-11-12;S
6525;Alexandre Caldeira;38;Outro;81.7.250.667-85;SP;Lopes de Costa;Sudeste;2.0;Conservador;150479.46;0.4;0.13;0.19;0.1;0.0;0.48;1469.65;2016-10-06;2026-10-06;Não
6526;Sr. Luiz Miguel das Neves;64;F;34.0.377.398-10;SP;Rocha Verde;Sudeste;5.8;Conservador;153452.69;0.08;0.26;0.26;0.01;0.05;0.47;1379.2;2015-01-30;2028-08-31;
6527;Eduarda Barros;70;N;25.9.506.888-13;RJ;Rezende da Prata;Sudeste;14.0;Moderado;835994.98;0.15;0.24;0.33;0.0;0.1;0.15;2256.52;2013-08-28;2018-06-29;Não
6528;Igor da Paz;47;F;38.1.464.300-31;MG;Araújo;Sudeste;9.2;Moderado;348462.35;0.28;0.24;0.38;0.09;0.18;0.05;941.3;2013-07-22;2027-03-14;Atv
6529;Ana Laura Cunha;55;N;15.4.612.410-18;RS;Nunes da Mata;Sul;13.8;Arrojado;3096661.23;0.26;0.12;0.33;0.04;0.07;0.14;22849.25;2022-12-17;2032-04-24;N
6530;Sra. Maria Alice Nogueira;47;N;38.3.336.839-08;PA;Lima;Norte;8.2;Arrojado;1100925.47;0.18;0.1;0.18;0.19;0.03;0.12;4662.76;2014-09-12;2019-11-29;Sim
6531;Srta. Maysa Cardoso;34;M;52.4.498.984-76;SC;Peixoto do Sul;Sul;11.4;Conservador;84298.46;0.64;0.27;0.26;0.08;0.18;0.13;740.23;2014-02-19;2027-05-13;N
6532;Sarah Nogueira;38;N;24.3.927.950-12;SP;Araújo;Sudeste;14.6;Arrojado;3673726.13;0.12;0.31;0.19;0.38;0.0;0.05;10222.58;2017-11-18;2023-03-06;Sim
6533;Marina Oliveira;37;F;66.7.770.061-50;RJ;Porto;Sudeste;12.9;Moderado;647598.1;0.02;0.18;0.34;0.06;0.02;0.18;2752.83;2017-01-23;2017-12-12;S
6534;Ana Lívia da Conceição;53;;56.4.674.354-00;SP;Silveira;Sudeste;0.0;Arrojado;6046385.1;0.17;0.21;0.24;0.01;0.09;0.11;38765.09;2015-11-27;2024-06-30;N
6535;Pietra Azevedo;27;;26.0.271.778-96;RJ;Mendes do Sul;Sudeste;13.6;Arrojado;1371558.01;0.08;0.07;0.28;0.32;0.14;0.13;5628.84;2018-12-29;2024-08-10;
6536;Vitor Fogaça;75;N;06.3.809.385-67;SP;Cardoso de Monteiro;Sudeste;13.9;Moderado;968601.83;0.12;0.39;0.18;0.04;0.16;0.01;8415.63;2017-11-12;2025-06-05;
6537;Calebe Cavalcanti;59;M;70.1.646.514-46;SP;Lopes;Sudeste;6.0;Arrojado;3419528.59;0.05;0.39;0.27;0.24;0.34;0.16;32435.44;2020-07-12;2030-02-04;N
6538;Thomas da Mota;32;Outro;00.3.539.321-16;RS;Peixoto;Sul;11.4;Moderado;931149.7;0.12;0.32;0.22;0.08;0.16;0.11;7004.88;2010-09-04;2016-03-23;
6539;Fernando Barros;48;;72.9.914.845-51;SP;Rocha;Sudeste;11.7;Moderado;324178.85;0.06;0.22;0.34;0.08;0.15;0.03;654.16;2011-05-23;2022-12-10;S
6540;Mariane Viana;52;;93.9.944.984-06;SP;Silva de Goiás;Sudeste;9.3;Moderado;217112.99;0.23;0.34;0.25;0.0;0.17;0.11;1320.63;2013-06-12;2023-02-01;Atv
6541;Carlos Eduardo da Luz;63;M;04.6.229.248-70;MG;Vieira;Sudeste;7.0;Conservador;181439.65;0.05;0.23;0.07;0.01;0.08;0.46;459.74;2021-07-04;2029-06-03;
6542;Francisco Vieira;43;N;71.7.415.715-70;MA;da Conceição da Praia;Nordeste;10.9;Arrojado;6112718.65;0.26;0.11;0.22;0.25;0.33;0.08;36520.47;2017-04-17;2024-06-26;Não
6543;Mariane Novaes;52;Outro;59.1.572.829-43;SP;Porto do Galho;Sudeste;0.8;Moderado;692340.71;0.24;0.15;0.17;0.05;0.01;0.2;6751.17;2011-04-06;2017-09-09;Sim
6544;Davi Lucca Azevedo;74;Outro;94.7.387.088-48;SP;Campos;Sudeste;1.1;Conservador;82061.11;0.35;0.29;0.32;0.02;0.03;0.04;748.91;2025-07-11;2032-07-16;N
6545;Guilherme Fogaça;55;M;51.4.372.317-56;SP;Fernandes;Sudeste;1.2;Moderado;964619.52;0.14;0.13;0.24;0.09;0.12;0.01;2357.46;2015-07-03;2024-05-15;
6546;Pedro Ribeiro;75;M;54.4.750.630-19;SP;Rodrigues;Sudeste;10.1;Conservador;161366.92;0.67;0.39;0.39;0.1;0.11;0.26;979.79;2017-04-24;2017-09-12;N
6547;Thales Teixeira;67;M;64.2.925.676-62;MG;Campos da Praia;Sudeste;12.8;Conservador;76227.87;0.26;0.01;0.26;0.06;0.02;0.15;440.73;2013-07-10;2011-03-12;
6548;Sr. Luiz Henrique Martins;51;;88.8.284.605-98;PI;Ramos Alegre;Nordeste;14.0;Moderado;219950.29;0.25;0.37;0.18;0.0;0.02;0.15;1581.78;2020-06-26;2021-04-10;Atv
6549;Pietra Pinto;58;N;15.2.005.483-14;MG;Rodrigues;Sudeste;6.2;Moderado;626888.33;0.06;0.25;0.16;0.08;0.13;0.07;1432.94;2021-11-11;2032-03-28;Não
6550;Lívia da Cunha;42;Outro;82.7.308.574-00;SP;Araújo;Sudeste;10.7;Moderado;809813.08;0.14;0.34;0.39;0.03;0.14;0.04;6176.87;2022-08-03;2033-06-28;Sim
6551;Dr. Lucca Ribeiro;57;N;23.2.462.053-70;SP;Nogueira;Sudeste;8.7;Moderado;795444.82;0.25;0.37;0.1;0.07;0.0;0.13;3060.23;2016-06-03;2029-04-09;Atv
6552;Alexia Ribeiro;42;Outro;41.7.293.708-02;RJ;Castro do Norte;Sudeste;1.6;Arrojado;1243250.39;0.24;0.05;0.06;0.06;0.06;0.03;7048.94;2018-03-09;2026-12-15;
6553;Clara Fogaça;69;;98.2.958.203-54;MT;Lopes;cntro-oeste;8.6;Conservador;73880.47;0.34;0.06;0.12;0.07;0.16;0.18;433.8;2016-11-30;2024-01-27;
6554;Enzo Caldeira;25;N;24.8.499.047-26;RJ;Mendes;Sudeste;10.3;Moderado;326114.72;0.14;0.0;0.38;0.02;0.01;0.16;1494.15;2010-09-18;2018-08-10;Atv
6555;Sarah Araújo;53;;46.6.645.257-55;SP;Souza;Sudeste;3.7;Moderado;304863.48;0.02;0.26;0.34;0.1;0.0;0.1;1233.35;2024-05-23;2023-04-29;Não
6556;Marina Oliveira;27;F;43.1.871.870-05;SP;Pereira do Sul;Sudeste;1.8;Consrvador;173061.52;0.54;0.35;0.29;0.1;0.11;0.13;839.67;2016-09-08;2029-01-28;N
6557;Kamilly da Rosa;20;N;57.5.970.524-56;PR;Lima dos Dourados;Sul;3.2;Conservador;195553.18;0.47;0.14;0.38;0.02;0.12;0.22;759.62;2025-03-06;2026-01-18;
6558;Luigi Martins;58;M;67.4.074.585-45;AM;da Cunha;Norte;3.1;Moderado;260023.33;0.12;0.34;0.22;0.01;0.0;0.05;1172.35;2017-04-27;2018-12-27;Atv
6559;Bryan Santos;48;M;51.9.121.646-63;SP;Costela das Flores;Sudeste;13.9;Arrojado;1359445.1;0.23;0.55;0.01;0.27;0.33;0.18;8990.0;2012-02-14;2021-01-04;S
6560;Beatriz Nascimento;67;N;72.3.970.649-44;SP;Gomes do Campo;Sudeste;2.3;Arrojado;4946346.39;0.0;0.03;0.04;0.36;0.37;0.06;48524.67;2013-06-13;2012-12-24;
6561;Yuri Costela;60;Outro;93.9.775.898-57;MG;Monteiro Verde;Sudeste;4.1;Arrojado;9576038.76;0.29;0.13;0.14;0.39;0.25;0.19;68612.91;2019-08-05;2022-09-19;Não
6562;Luiz Fernando Monteiro;20;N;33.4.162.885-13;SP;Martins;Sudeste;0.5;Conservador;160649.22;0.63;0.28;0.2;0.04;0.04;0.35;1599.63;2015-08-19;2019-12-25;N
6563;Sr. Joaquim da Cruz;49;F;94.1.035.185-53;MG;Farias do Amparo;Sudeste;3.0;Moderado;816922.42;0.06;0.34;0.15;0.09;0.05;0.11;2283.31;2017-07-14;2023-09-15;S
6564;Sophie Melo;37;;11.9.928.828-43;SP;Porto;Sudeste;13.1;Conservador;75353.24;0.12;0.09;0.07;0.08;0.08;0.06;669.29;2023-10-15;2033-01-29;S
6565;Nina Moreira;62;Outro;40.8.202.513-80;SP;Ramos de Goiás;Sudeste;7.1;Moderado;351409.17;0.04;0.15;0.14;0.07;0.06;0.08;2125.24;2022-12-07;2029-07-01;N
6566;Matheus Moraes;62;;93.7.043.930-70;SP;Melo;Sudeste;5.9;Conservador;80662.17;0.34;0.05;0.31;0.1;0.05;0.47;328.08;2018-11-26;2021-05-05;
6567;Davi Luiz Melo;48;;88.6.006.774-08;SP;Peixoto dos Dourados;Sudeste;12.4;Moderado;366434.77;0.1;0.22;0.27;0.0;0.02;0.01;2215.84;2011-12-07;2025-03-14;Atv
6568;Maysa Barros;49;Outro;56.1.701.028-02;PR;Rodrigues;Sul;7.1;Moderado;660702.04;0.29;0.38;0.06;0.08;0.17;0.1;3262.98;2024-02-18;2024-05-07;N
6569;Sr. Davi Lucca Rocha;64;M;84.7.784.030-02;SP;Freitas;Sudeste;8.2;Moderado;575181.49;0.29;0.3;0.13;0.01;0.03;0.05;4178.28;2024-05-04;2025-07-29;Atv
6570;Sophie Pereira;44;N;31.6.494.000-98;SP;da Cruz do Oeste;Sudeste;1.9;Arrojado;7039665.26;0.15;0.27;0.3;0.17;0.35;0.06;18632.3;2020-03-17;2025-03-06;Atv
6571;Julia Sales;46;;34.0.200.097-08;RS;Barros Grande;Sul;3.5;Moderado;479213.97;0.07;0.35;0.39;0.07;0.11;0.09;1859.37;2024-01-08;2033-11-07;Sim
6572;Raul Silveira;44;N;51.6.078.539-65;RO;Fogaça do Norte;Norte;9.6;Moderado;363739.59;0.29;0.4;0.31;0.05;0.12;0.17;2078.96;2011-08-31;2010-12-21;Sim
6573;Benício Ferreira;54;N;10.9.701.130-56;SP;Mendes;Sudeste;3.1;Arrojado;3197626.52;0.21;0.09;0.22;0.18;0.2;0.01;14716.47;2018-01-31;2031-03-24;N
6574;Srta. Ana Gomes;28;Outro;52.2.013.408-62;RJ;Peixoto;Sudeste;3.8;Moderado;770999.49;0.07;0.06;0.18;0.06;0.13;0.15;4602.3;2020-05-05;2028-09-23;N
6575;Sra. Lorena Lopes;78;N;53.3.671.626-04;SC;Viana;Sul;8.0;Moderado;333152.92;0.16;0.14;0.03;0.0;0.1;0.05;1177.34;2020-03-28;2020-02-13;S
6576;Thales da Paz;70;Outro;20.7.158.781-23;SP;Nascimento de Farias;Sudeste;9.9;Arrojado;8203016.51;0.28;0.13;0.01;0.13;0.25;0.2;56370.33;2016-06-08;2016-05-14;S
6577;Paulo Gomes;26;Outro;19.4.784.257-90;PI;Cardoso da Mata;Nordeste;11.5;Arrojado;8798113.45;0.17;0.51;0.07;0.16;0.28;0.14;70114.27;2016-04-25;2016-08-17;
6578;Sra. Sofia da Cunha;23;M;62.1.878.881-42;MG;Fogaça;Sudeste;14.4;Arrojado;4948163.77;0.11;0.5;0.1;0.14;0.12;0.12;32215.01;2012-11-12;2015-03-02;Sim
6579;Isabella da Conceição;63;;09.6.952.442-03;SP;Novaes;Sudeste;1.5;Arrojado;7099051.16;0.16;0.33;0.32;0.27;0.21;0.04;46126.19;2011-08-27;2013-04-01;Não
6580;Emanuel Ferreira;31;Outro;03.0.491.845-82;SP;Cardoso de Minas;Sudeste;3.3;Moderado;538403.43;0.03;0.22;0.28;0.09;0.1;0.17;4058.34;2024-02-02;2028-06-07;Sim
6581;Luna Souza;74;F;39.2.360.324-00;SP;da Mota de Porto;Sudeste;4.4;Conservador;72244.53;0.15;0.0;0.26;0.01;0.08;0.05;504.57;2019-08-10;2024-12-01;Atv
6582;Camila Nascimento;54;;75.3.699.754-00;RJ;da Mota do Oeste;Sudeste;0.3;Arrojado;9542573.11;0.19;0.58;0.02;0.09;0.22;0.08;64344.13;2013-02-01;2022-10-07;
6583;Amanda Gomes;26;;11.0.229.584-10;SP;Campos;Sudeste;3.8;Moderado;253366.61;0.14;0.07;0.31;0.09;0.01;0.0;2334.98;2022-05-28;2029-11-25;N
6584;João Pedro Barros;37;Outro;25.9.354.482-11;RS;da Paz;noredeste;3.9;Conservador;59474.14;0.3;0.05;0.29;0.08;0.04;0.19;138.15;2018-10-27;2019-04-23;N
6585;Dra. Daniela Caldeira;61;F;51.0.961.897-63;SP;Gonçalves da Mata;Sudeste;6.0;Moderado;717328.78;0.29;0.33;0.33;0.07;0.17;0.04;3321.09;2024-09-23;2032-05-20;
6586;Milena Jesus;74;;54.7.292.579-79;SP;Peixoto;Sudeste;11.3;Arrojado;5500150.59;0.25;0.47;0.15;0.33;0.31;0.08;33243.85;2012-02-12;2017-03-27;
6587;Ana Beatriz da Mata;74;N;99.5.886.260-30;SP;da Paz;Sudeste;6.7;Arrojado;3688179.97;0.2;0.13;0.25;0.39;0.25;0.09;34267.82;2021-09-28;2028-09-08;
6588;Lucas Vieira;46;;04.9.614.200-34;SP;da Cruz;Sudeste;12.9;Arrojado;4526599.74;0.27;0.3;0.03;0.02;0.34;0.04;18427.74;2012-02-14;2009-11-07;Não
6589;Arthur Duarte;20;;48.2.224.014-24;SP;Rodrigues das Pedras;noredeste;14.3;Moderado;667674.72;0.17;0.08;0.11;0.08;0.1;0.11;3404.83;2022-04-12;2024-04-08;N
6590;Valentina Rezende;39;M;46.8.075.025-16;SP;Duarte de Peixoto;Sudeste;14.7;Moderado;885909.87;0.27;0.37;0.21;0.0;0.12;0.04;5214.1;2019-02-14;2019-01-17;S
6591;Isis Lima;75;M;69.2.048.908-27;MA;Monteiro da Mata;Nordeste;4.6;Conservador;29851.27;0.46;0.31;0.07;0.03;0.17;0.47;62.8;2016-06-16;2029-11-27;Atv
6592;Ana Carolina da Rocha;38;F;95.4.384.220-52;RJ;Santos do Campo;Sudeste;3.2;Arrojado;5561440.29;0.23;0.36;0.01;0.29;0.03;0.06;17115.8;2016-04-07;2021-08-09;Sim
6593;Dr. Eduardo Moraes;29;F;91.7.455.218-01;RJ;Cavalcanti;Sudeste;0.9;Arrojado;2464582.19;0.19;0.38;0.23;0.33;0.2;0.05;11969.56;2021-01-27;2028-11-14;Sim
6594;João Miguel da Rocha;20;;23.8.579.757-76;SP;Moura do Oeste;Sudeste;11.5;Conservador;162643.89;0.66;0.32;0.05;0.05;0.0;0.5;399.14;2011-07-01;2018-08-31;Não
6595;Luiz Otávio Cunha;74;N;94.7.301.623-90;RJ;Farias;Sudeste;6.0;Moderado;672631.09;0.26;0.33;0.26;0.02;0.14;0.16;4592.54;2014-08-21;2025-09-01;S
6596;Ana Júlia da Rocha;26;F;78.4.996.038-66;SP;Campos da Mata;Sudeste;6.2;Conservador;132276.83;0.18;0.34;0.17;0.07;0.15;0.02;1319.53;2013-11-05;2025-01-05;S
6597;Gabrielly Mendes;78;F;07.7.943.711-04;RO;Rezende;Norte;13.2;Arrrojado;2330942.59;0.05;0.14;0.38;0.23;0.29;0.13;16372.72;2021-10-11;2033-08-06;Sim
6598;João Miguel Fernandes;18;M;64.4.782.895-49;SP;Pinto;Sudeste;2.5;Moderado;784330.79;0.26;0.1;0.13;0.08;0.18;0.12;6770.87;2011-01-10;2014-04-24;S
6599;Alana Nogueira;37;F;28.9.598.378-06;SP;Gomes de Cavalcanti;Sudeste;8.7;Moderado;649142.37;0.07;0.31;0.0;0.03;0.0;0.11;4668.88;2012-12-30;2020-02-06;Atv
6600;Ana Vitória Jesus;79;M;12.8.257.862-68;SP;Santos do Amparo;Sudeste;3.7;Arrojado;5526057.98;0.11;0.26;0.37;0.24;0.19;0.13;24166.25;2016-01-30;2028-02-28;N
6601;Calebe Peixoto;29;F;00.0.763.825-67;SP;Farias Paulista;Sudeste;3.9;Arrojado;9923582.86;0.13;0.34;0.32;0.37;0.32;0.11;36473.41;2018-01-27;2022-08-03;Não
6602;Lorenzo Ramos;24;N;35.7.573.634-01;SP;Barros;Sudeste;4.8;Moderado;697639.38;0.09;0.19;0.24;0.08;0.14;0.08;1452.92;2021-11-18;2028-06-07;N
6603;Esther Barros;30;Outro;08.8.559.549-11;SP;Martins do Amparo;Sudeste;8.5;Moderado;298901.98;0.2;0.02;0.01;0.02;0.16;0.19;1024.51;2013-08-08;2017-11-12;
6604;Sr. Raul Azevedo;69;N;75.6.351.041-93;RS;Dias;Sul;5.2;Arrojado;8395692.12;0.01;0.56;0.11;0.28;0.24;0.06;44366.3;2013-07-06;2015-12-04;S
6605;Sr. Lorenzo Rezende;37;M;38.5.245.932-02;SP;da Cruz;Sudeste;8.5;Moderado;276225.86;0.04;0.08;0.14;0.02;0.12;0.08;1187.08;2023-03-28;2028-03-07;Sim
6606;Carolina Teixeira;66;M;30.5.707.674-23;RJ;Souza da Prata;Sudeste;10.5;Conservador;199956.9;0.57;0.2;0.06;0.09;0.2;0.39;811.4;2017-01-02;2026-02-22;Sim
6607;Nicolas Jesus;47;;27.7.128.024-83;RJ;Cardoso das Flores;Sudeste;8.2;Arrojado;5902126.65;0.17;0.32;0.01;0.24;0.14;0.08;28017.93;2020-11-21;2028-04-04;N
6608;Sra. Mariane Campos;67;Outro;41.5.398.797-20;SP;Lopes das Flores;Sudeste;14.9;Arrojado;1300159.89;0.02;0.06;0.13;0.19;0.37;0.2;5791.83;2022-03-09;2023-10-24;Atv
6609;Heitor Pinto;47;F;66.7.714.531-03;SP;Martins Grande;Sudeste;7.9;Moderado;897404.68;0.1;0.23;0.27;0.07;0.19;0.17;6239.29;2021-10-24;2032-11-12;N
6610;Agatha Araújo;51;;58.6.753.905-99;CE;Cardoso da Praia;Nordeste;0.5;Conservador;2127.44;0.67;0.04;0.03;0.01;0.06;0.19;15.47;2014-09-10;2026-07-22;N
6611;Davi Lucas Souza;21;F;06.0.997.722-94;SP;Sales da Prata;Sudeste;11.1;Consrvador;22203.44;0.57;0.37;0.01;0.09;0.1;0.4;188.32;2013-07-12;2017-08-19;S
6612;Dr. Luiz Felipe Alves;65;M;53.4.911.916-88;SP;Santos;Sudeste;3.8;Moderado;248142.97;0.09;0.07;0.01;0.07;0.13;0.05;1190.16;2016-11-09;2015-12-24;Atv
6613;Sophie Rodrigues;70;;44.8.469.752-15;SP;Barbosa do Campo;Sudeste;0.5;Conservador;98889.89;0.03;0.29;0.02;0.08;0.08;0.47;887.47;2020-08-22;2028-02-27;Sim
6614;João Miguel Porto;68;N;76.5.036.376-75;DF;Dias;Centro-Oeste;2.1;Moderado;239054.16;0.29;0.2;0.34;0.08;0.04;0.03;1151.77;2022-04-16;2028-02-23;Sim
6615;Bianca Mendes;49;F;67.2.278.246-83;AL;Costela;Nordeste;0.8;Moderado;648473.52;0.12;0.15;0.17;0.08;0.15;0.1;5585.55;2017-11-04;2027-12-11;N
6616;Srta. Ana Carolina Lima;62;;76.2.839.177-04;MG;Rezende;Sudeste;2.6;Conservador;28668.92;0.18;0.3;0.14;0.03;0.2;0.02;143.9;2019-03-16;2020-11-11;Sim
6617;Srta. Maysa Sales;80;N;14.0.418.460-05;DF;Fogaça;Centro-Oeste;8.3;Moderado;623784.11;0.25;0.22;0.19;0.05;0.09;0.15;2732.8;2018-11-12;2019-09-21;Não
6618;Amanda Farias;80;F;87.1.585.779-45;RJ;Oliveira;Sudeste;10.8;Moderado;539074.9;0.02;0.36;0.28;0.09;0.15;0.06;4970.44;2022-07-26;2025-02-19;S
6619;Rafael Jesus;34;N;07.2.253.075-76;RJ;Rodrigues;Sudeste;10.4;Moderado;453811.76;0.02;0.26;0.36;0.07;0.1;0.14;2544.06;2012-04-20;2022-11-10;Atv
6620;Ana Carvalho;64;M;09.0.415.424-69;PR;Fogaça da Praia;Sul;12.2;Moderado;620621.12;0.14;0.01;0.14;0.02;0.01;0.13;2216.87;2020-08-19;2030-05-22;Atv
6621;Sr. Luigi Monteiro;68;Outro;22.0.988.195-10;SP;da Luz do Galho;Sudeste;7.3;Conservador;40075.27;0.36;0.25;0.18;0.06;0.05;0.5;339.94;2018-10-30;2018-04-12;Atv
6622;Catarina Costela;29;;37.3.979.666-91;RS;Rodrigues do Galho;Sul;10.1;Conservador;41207.83;0.03;0.23;0.12;0.03;0.1;0.2;280.79;2022-09-29;2031-06-05;Atv
6623;João Gabriel Barros;73;F;74.5.572.841-75;SP;Novaes do Galho;Sudeste;8.3;Conservador;116230.26;0.22;0.34;0.33;0.08;0.14;0.5;507.49;2016-05-25;2017-01-09;S
6624;João Felipe Moraes;40;F;00.8.252.971-09;SP;Correia de Martins;Sudeste;6.5;Arrojado;3122954.67;0.19;0.22;0.24;0.27;0.05;0.13;27565.18;2019-04-14;2026-04-28;S
6625;Nicole Peixoto;60;M;41.8.060.652-66;RO;Peixoto;Norte;0.6;Moderado;633788.94;0.23;0.35;0.29;0.02;0.2;0.15;2867.82;2016-11-04;2030-02-16;Sim
6626;Maria Luiza Jesus;39;Outro;16.4.816.777-26;MT;Duarte;Centro-Oeste;4.4;Conservador;146206.69;0.01;0.37;0.11;0.05;0.1;0.06;894.05;2017-09-10;2024-09-13;Não
6627;Srta. Joana Fernandes;22;M;77.7.266.447-88;SP;Alves Alegre;Sudeste;12.9;Moderado;440163.08;0.21;0.23;0.13;0.08;0.08;0.16;3992.08;2017-10-17;2015-07-20;Atv
6628;Dr. Cauã Oliveira;70;Outro;98.7.458.724-57;PR;Cardoso;Sul;0.2;Conservador;196878.07;0.62;0.19;0.36;0.03;0.14;0.23;1335.14;2020-04-24;2018-07-11;Sim
6629;Nicolas Melo;30;F;47.0.652.808-96;SP;da Mota da Serra;Sudeste;13.4;Arrojado;1300668.28;0.26;0.01;0.37;0.13;0.36;0.16;10708.58;2014-05-14;2020-11-17;Atv
6630;João Lucas Cardoso;58;F;34.6.446.812-70;SP;Moura;Sudeste;11.2;Moderado;555708.06;0.25;0.3;0.22;0.1;0.18;0.11;4942.88;2012-11-17;2025-08-13;N
6631;Juliana Campos;62;Outro;62.7.904.698-22;RJ;Cardoso;Sudeste;4.4;Moderado;858890.01;0.14;0.08;0.1;0.04;0.18;0.16;7380.31;2017-05-10;2025-07-02;Sim
6632;Rafaela Pereira;36;Outro;88.4.225.680-39;SC;Lima de Nogueira;Sul;6.9;Arrojado;1027774.64;0.15;0.11;0.35;0.01;0.28;0.2;7287.34;2013-02-10;2010-11-25;Não
6633;Maria Clara Jesus;67;N;78.4.159.553-08;SP;Santos de Oliveira;Sudeste;12.2;Moderado;269399.49;0.09;0.25;0.29;0.1;0.18;0.15;1639.31;2020-07-02;2033-02-02;
6634;Bruno Pereira;42;N;64.9.905.708-80;RJ;Caldeira;Sudeste;6.2;Conservador;93803.5;0.21;0.32;0.34;0.04;0.04;0.32;375.43;2023-03-22;2030-05-26;Atv
6635;Luiz Felipe Barros;47;Outro;85.0.094.906-68;RJ;da Rocha das Flores;Sudeste;14.8;Moderado;973028.9;0.22;0.22;0.22;0.02;0.1;0.04;4491.43;2016-07-20;2029-08-11;Atv
6636;Diego Monteiro;29;N;73.1.572.929-19;SP;Pereira;sudets;9.0;Moderado;530116.72;0.21;0.26;0.38;0.04;0.09;0.07;4159.09;2020-05-07;2022-11-25;Não
6637;Erick Almeida;69;Outro;50.3.274.533-20;GO;Cunha;Centro-Oeste;0.4;Conservador;31438.47;0.66;0.12;0.26;0.0;0.18;0.15;94.1;2014-11-25;2022-12-22;Atv
6638;João Alves;43;M;05.4.567.266-02;RJ;Rodrigues;Sudeste;14.2;Arrojado;3144199.48;0.21;0.3;0.3;0.24;0.15;0.12;16806.29;2018-11-07;2018-10-18;Atv
6639;Calebe Carvalho;34;N;80.4.694.076-38;RS;Farias dos Dourados;Sul;9.6;Conservador;79864.02;0.45;0.29;0.05;0.07;0.03;0.01;278.58;2017-04-13;2017-11-09;Sim
6640;Alexia Souza;43;Outro;14.5.138.423-85;SP;Monteiro de Goiás;Sudeste;12.0;Arrojado;7290855.6;0.23;0.15;0.32;0.09;0.01;0.12;29568.44;2022-03-30;2035-06-08;Sim
6641;Agatha Peixoto;72;;52.1.688.720-23;AM;da Luz;Norte;5.5;Arrojado;6127412.92;0.21;0.39;0.32;0.32;0.05;0.01;59009.92;2024-06-16;2028-08-11;Sim
6642;Juan da Mota;29;;50.0.777.769-25;RJ;Peixoto do Amparo;Sudeste;6.6;Arrojado;3225910.19;0.14;0.54;0.26;0.24;0.25;0.11;9833.39;2013-12-01;2021-01-03;Sim
6643;Sarah Moraes;28;F;87.1.427.322-53;SP;Ramos de Moura;noredeste;1.3;Arrojado;9419522.13;0.2;0.2;0.31;0.33;0.39;0.05;90659.21;2014-02-22;2018-05-18;
6644;Sabrina Gonçalves;70;;47.8.624.203-90;PE;Silveira;Nordeste;5.4;Conservador;24696.12;0.41;0.27;0.22;0.04;0.03;0.45;223.22;2017-04-20;2016-03-25;N
6645;Alexandre Jesus;51;F;24.8.352.763-96;SP;Azevedo;noredeste;9.9;Arrojado;2478847.26;0.1;0.36;0.25;0.22;0.24;0.01;6291.24;2015-11-26;2021-01-17;Não
6646;Srta. Lorena da Rocha;36;;80.1.269.293-78;GO;da Rosa;Centro-Oeste;8.7;Conservador;84037.08;0.28;0.13;0.18;0.08;0.18;0.28;651.22;2014-05-01;2016-02-25;Atv
6647;Henrique Souza;75;F;59.9.357.344-98;RS;Pires;Sul;5.4;Conservador;118941.49;0.35;0.18;0.13;0.07;0.17;0.23;1015.19;2023-06-10;2036-01-19;S
6648;Sra. Cecília Martins;29;F;35.4.483.253-43;MT;Dias;Centro-Oeste;3.7;Moderado;428835.85;0.1;0.22;0.3;0.08;0.09;0.11;1094.67;2015-10-27;2029-01-14;Não
6649;Dr. Bruno Correia;39;Outro;09.4.609.092-05;RJ;Alves;Sudeste;4.2;Conservador;120252.07;0.48;0.03;0.06;0.02;0.05;0.33;1056.75;2024-01-11;2036-07-04;Atv
6650;Agatha Pereira;30;M;60.8.729.721-94;SP;Santos das Pedras;noredeste;0.2;Arrojado;9316795.16;0.12;0.3;0.2;0.13;0.11;0.02;31076.6;2014-10-08;2022-11-03;S
6651;Ana Clara Melo;69;N;07.7.932.936-81;MG;Campos;Sudeste;15.0;Arrojado;4962983.5;0.22;0.59;0.0;0.26;0.12;0.06;30198.75;2012-12-31;2013-12-07;N
6652;Caio da Cruz;80;M;15.6.603.964-96;SP;Rezende;Sudeste;1.9;Conservador;5133.83;0.43;0.11;0.37;0.03;0.16;0.33;24.79;2022-09-20;2029-06-16;S
6653;Alice da Rocha;38;N;89.5.632.760-27;RJ;Pereira das Flores;Sudeste;12.3;Conservador;165401.11;0.43;0.04;0.28;0.03;0.19;0.19;675.95;2018-11-18;2028-06-11;Não
6654;João Vitor Jesus;20;M;03.9.784.351-87;SP;da Luz de Santos;Sudeste;13.5;Moderado;682112.55;0.15;0.06;0.26;0.05;0.15;0.09;1883.34;2017-04-30;2020-02-13;S
